2018.03.19,06:30,8160.27,8167.03,8097.97,8131.09,551
2018.03.19,06:45,8129.93,8158.47,8082.62,8148.89,622
2018.03.19,07:00,8146.33,8208.32,8125.45,8173.23,574
2018.03.19,07:15,8173.19,8178.78,8139.48,8145.27,515
2018.03.19,07:30,8149.56,8173.30,8125.51,8148.42,592
2018.03.19,07:45,8148.45,8163.12,8136.57,8141.04,468
2018.03.19,08:00,8141.03,8228.24,8132.89,8210.60,576
2018.03.19,08:15,8210.59,8311.24,8209.61,8256.56,486
2018.03.19,08:30,8255.68,8258.99,8218.31,8253.46,401
2018.03.19,08:45,8253.45,8292.79,8243.03,8277.08,582
2018.03.19,09:00,8276.70,8321.72,8237.19,8261.33,462
2018.03.19,09:15,8256.68,8268.21,8202.10,8218.01,330
2018.03.19,09:30,8217.99,8267.26,8213.12,8258.06,512
2018.03.19,09:45,8258.22,8259.90,8224.62,8249.01,510
2018.03.19,10:00,8249.80,8287.83,8216.27,8265.24,445
2018.03.19,10:15,8265.25,8271.15,8235.05,8241.09,471
2018.03.19,10:30,8239.80,8266.58,8224.65,8247.92,497
2018.03.19,10:45,8247.02,8258.33,8227.30,8253.45,461
2018.03.19,11:00,8253.30,8297.04,8236.52,8266.79,510
2018.03.19,11:15,8266.50,8291.70,8252.88,8286.85,480
2018.03.19,11:30,8286.87,8361.67,8266.27,8344.47,502
2018.03.19,11:45,8350.01,8362.56,8267.50,8273.47,535
2018.03.19,12:00,8273.43,8284.73,8117.68,8147.87,491
2018.03.19,12:15,8152.91,8219.62,8144.94,8184.99,463
2018.03.19,12:30,8188.96,8206.17,8140.27,8183.88,390
2018.03.19,12:45,8179.26,8181.47,8151.54,8170.92,476
2018.03.19,13:00,8170.90,8172.38,8065.05,8093.51,511
2018.03.19,13:15,8093.45,8145.17,8084.90,8125.45,510
2018.03.19,13:30,8125.44,8178.38,8092.50,8161.50,490
2018.03.19,13:45,8160.83,8190.00,8155.49,8170.90,511
2018.03.19,14:00,8169.81,8239.40,8169.81,8214.10,393
2018.03.19,14:15,8214.29,8220.62,8180.63,8202.15,450
2018.03.19,14:30,8202.44,8316.99,8197.47,8286.20,420
2018.03.19,14:45,8286.21,8318.83,8256.04,8298.05,463
2018.03.19,15:00,8296.60,8298.51,8227.13,8245.31,544
2018.03.19,15:15,8245.30,8274.10,8225.15,8258.97,498
2018.03.19,15:30,8259.80,8264.87,8226.17,8252.81,415
2018.03.19,15:45,8256.33,8258.90,8186.12,8230.08,458
2018.03.19,16:00,8230.23,8236.17,8185.67,8212.52,442
2018.03.19,16:15,8208.55,8293.92,8208.55,8272.15,422
2018.03.19,16:30,8272.86,8487.98,8241.01,8452.88,352
2018.03.19,16:45,8469.54,8545.45,8450.48,8501.64,418
2018.03.19,17:00,8501.65,8624.10,8480.54,8624.10,445
2018.03.19,17:15,8616.50,8660.03,8535.22,8551.44,443
2018.03.19,17:30,8551.01,8554.42,8484.19,8538.49,476
2018.03.19,17:45,8539.22,8587.50,8512.42,8526.71,455
2018.03.19,18:00,8526.72,8545.44,8471.45,8480.01,417
2018.03.19,18:15,8482.14,8532.10,8475.01,8493.42,420
2018.03.19,18:30,8493.43,8549.35,8475.39,8535.01,379
2018.03.19,18:45,8532.38,8565.01,8500.55,8520.72,459
2018.03.19,19:00,8517.09,8588.25,8517.09,8575.89,517
2018.03.19,19:15,8574.71,8574.71,8530.06,8545.01,273
2018.03.19,19:30,8536.10,8536.17,8488.26,8494.01,344
2018.03.19,19:45,8498.15,8532.31,8345.01,8345.01,481
2018.03.19,20:00,8331.15,8352.48,8257.39,8328.87,483
2018.03.19,20:15,8328.88,8333.24,8184.80,8260.56,453
2018.03.19,20:30,8259.92,8323.80,8247.01,8256.26,505
2018.03.19,20:45,8256.28,8295.22,8244.88,8279.38,504
2018.03.19,21:00,8279.37,8366.50,8244.88,8298.49,577
2018.03.19,21:15,8298.45,8344.99,8298.30,8325.43,477
2018.03.19,21:30,8325.42,8370.88,8288.77,8309.92,450
2018.03.19,21:45,8313.23,8321.05,8231.89,8274.41,335
2018.03.19,22:00,8274.42,8352.20,8265.88,8352.20,383
2018.03.19,22:15,8366.84,8406.50,8318.57,8336.99,446
2018.03.19,22:30,8337.00,8350.58,8316.80,8328.13,357
2018.03.19,22:45,8327.42,8342.37,8267.37,8342.36,437
2018.03.19,23:00,8342.57,8419.99,8340.28,8376.92,443
2018.03.19,23:15,8377.13,8463.88,8362.21,8411.29,448
2018.03.19,23:30,8411.08,8419.71,8359.47,8372.13,473
2018.03.19,23:45,8372.12,8392.22,8333.22,8358.31,442
2018.03.20,00:00,8367.00,8408.20,8360.00,8393.29,338
2018.03.20,00:15,8393.32,8412.96,8364.17,8398.73,374
2018.03.20,00:30,8398.72,8398.72,8337.22,8358.83,322
2018.03.20,00:45,8362.74,8377.99,8325.72,8334.10,265
2018.03.20,01:00,8334.72,8364.62,8304.95,8336.56,335
2018.03.20,01:15,8336.53,8395.17,8335.74,8375.20,374
2018.03.20,01:30,8375.24,8458.77,8354.11,8424.58,531
2018.03.20,01:45,8425.95,8505.72,8410.30,8452.23,475
2018.03.20,02:00,8457.85,8461.04,8403.26,8461.04,490
2018.03.20,02:15,8461.03,8512.34,8430.20,8489.14,419
